,Unnamed: 0,text,label,language
211375,211375,amat novri sus emil agresif puti lebih woles,0.0,13
211376,211376,tambah erti baca selesai ambil hikmah pikir positif yg rational juang moral jokowi wakil presiden jusuf kalla jk sambut acara simposium ekonomi,0.0,13
211377,211377,bela jokowi ruhut sebut prabowo tak bisa tanding jokowi pilih presiden jangan terlalu ambisi url lalu,0.0,13
211378,211378,user user user user user bhahahaha ru kacamat dr cina bikin kapir brooh merek ahoq hoook,1.0,13
211379,211379,user user ju goblok bat kesel,1.0,13
211380,211380,keparat anjing loe teroris,1.0,13
211381,211381,user dasar kau lelaki kerduslelaki karpet lelaki kencrot lelaki bangkrut lelaki mencret lelaki kerbet lelaki bangsaaaaaaaatttt,1.0,13
211382,211382,memang nafsu seks tumembutakan segalanyatermasuk lg sangetitit bau kencur rasa kejunnyg rasa aj,1.0,13
211383,211383,user user user user user user iyain dah tante jablay wkwk,1.0,13
211384,211384,gue gamau nyindir jadi kesan jadi nyindir hadeeehhh bego wkwk,1.0,13
211385,211385,mulut mu bauk taianti korupsi ingin bubar kpkente pksdan pks sahabat komunis url,1.0,13
211386,211386,almost two hours pki earphone but tak buka lagu or dgr apa apa lol,0.0,13
211387,211387,user user korban cuci otak maijen k kunyuk,1.0,13
211388,211388,user wong edan koe,1.0,13
211389,211389,user ganti aja ama prabowo kelas cuman dubes,0.0,13
211390,211390,url ltngentot bugil pacar lesbi,1.0,13
211391,211391,duga bawa kabur uang calon jemaah dirut travel umroh polisi allah swt tuhan sdh kena azab paling pedih,0.0,13
211392,211392,tuju ahokers lengser prabon jokowi ancurin penjara ga karuan url,0.0,13
211393,211393,user user umat bani kencing onta bodo kalo mau marahxfxfxx,1.0,13
211394,211394,komisi pilih umum kpu kota cimahi tetap banyak jiwa masuk daftar pilih tetap dpt bisa salur hak pilih pilih gubernur pilgub jawa barat datang,0.0,13
211395,211395,kapolri user harus mundur jabat,0.0,13
211396,211396,user brngkat krja ngentot dulu sama pacar url,1.0,13
211397,211397,user beda kata yg cocok mereka ialah keparat xfxfxxaxfxfxxa,1.0,13
211398,211398,buah ketapang makan ontankapan abang nyatain cinta,0.0,13
211399,211399,lah piye mas bagus cerah,0.0,13
211400,211400,user aku brengsek masa adik ku cebur aku ketawain,1.0,13
211401,211401,user saksi saksi bisu,0.0,13
211402,211402,tweets ribu mang bukittinggi ranah bundokandung the realm of matriarchal thinkers pro user user cawapres presiden jokowi pilih tweets ribu mang,0.0,13
211403,211403,user bocah geblek penjara tempat,1.0,13
211404,211404,ada hubung sama partai komunis cina rezim antek antek aseng,0.0,13
211405,211405,rt user user user user user politikus apa lawak sorry kayak karakter lawak haji bolot kalo denger yg diexexxa,0.0,13
211406,211406,hello warga jakarta wakil kepala dpmptsp provinsi dki jakarta bapak denny wahyu haryanto wakil wakil gubernur provinsi dki jakarta buka acara junior chamber international jci indonesia national event setiamelayanijakarta,0.0,13
211407,211407,user terus bagaimana dgn uu md bang,0.0,13
211408,211408,bangun overpass proyek jalan tol manadobitung ambruk selasa siang simak agam informasi ekonomi amp bisnis kini cnnidbusiness ini sama user user,0.0,13
211409,211409,konsep sekulerdemokrasi butuh negara sekuler utk jalan sepakat konsep sosialismekomunis butuh negara komunis utk implementasi wajar aqidah amp syariat islam butuh khilafah utk tega amp laksana cakep,0.0,13
211410,211410,kondomsnnme mau rewatch film marvel tvnnayah kamu jangan nonton itu tuh buat yahudi orang islam gak nonton ada unsur yahudinyannme okennsebel,0.0,13
211411,211411,sejak awal janji campaignnya moon jaein memang baik hubung dgn korut kok makanya pilih approach utk hold project thaad sejak masa kampanyennyg bikin runyam hubung korselkorut tahun lalu karena congor trump aja,1.0,13
211412,211412,bajar babi ngepet kalau malamncuma pakai lilin gt hemat listrik,0.0,13
211413,211413,user cocok prabowo myanmar naik kuda,0.0,13
211414,211414,user user user coba cari tahu ada mahzab boleh tidak boleh muslim makan sembelih ahli kitab yahudi nasrani syaratsyarat tentu xfxfxxa,0.0,13
211415,211415,user user user user user user user user matalu picek,1.0,13
211416,211416,serang islam mesti laku orang islam laku sekian lama orang islam serang islam pelihara kafir sepertimana salman rushdie lelaki islam simpan uk angkat tinggi negara bukan islam,0.0,13
211417,211417,bangsa harus berani bahas buka adab islam bukan agama ajar sesat rugi,1.0,13
211418,211418,potong rambut malah pendek culun,0.0,13
211419,211419,user dasar antek asing,0.0,13
211420,211420,ide prsamaan derajat asal era reformasi luther abad yg tolak dominasi politik ekonomi gereja katholik dgn cara aju sbuah konsep baru tolak legitimasi religius kaum pendeta katholik demokrasi,0.0,13
211421,211421,user user user user user heran sama orang ketika kata aulyaa dlm al maidah banyak ulama kata arti pimpin kekeh bilang arti pimpin padahal itu adalah kata,0.0,13
211422,211422,makanya user bagi koruptorsebab paling kenceng minta kpk bubarkanfahrisetan url,0.0,13
211423,211423,rt user user user user ngiler ri prabowo maksud hahaha,0.0,13
211424,211424,user kalo avatarnya sarap banyak main sama ojek,1.0,13
211425,211425,syukur malaysia negara yg aman blh sambut raya org main bom,0.0,13
211426,211426,masuk jokowi tokoh muslim pengaruh dunia dasar lembaga survei the muslim rupa bukti juang presiden umat muslim indonesia tokohmuslimberpengaruh themuslim jokowi muslimindonesia mediaindonesia,0.0,13
211427,211427,user user user user gue saranin gk perlu bnyk bacot maling ayat langsung to the point aja lu jadi orang yg tdk paham lu teriakin aja kafir sesat liberal puja dukun bla blaaa hati puas dehh,1.0,13
211428,211428,teroris budha govt kerah cyberarmy bikin hoax amp retas akunakun prorohingya,0.0,13
211429,211429,user dua alis angkat samar tampak asing atas bahasa kau guna nn okay balas ganti bahasa inggris kata rupa bahasa universal,0.0,13
211430,211430,ini prabowo gak layak jadi presiden partai maupun calon gak ngerti bidang ekonomi seperti masih aja bangga astagaa,0.0,13
211431,211431,rt user maaf tak selesai masalah berapa banyak ternak dagang rugi akibat ulah manusia dan bexexxa,0.0,13
211432,211432,bangke gua udh bangun pagi malah masuk siang,1.0,13
211433,211433,user ada ruu sempurna sich lihat kembang nya kalau jadi bom arti ruu sebut kurang keras masih kurang represif masih buat ragu aparat nyadan kalau nggak jadi arti,0.0,13
211434,211434,kritik prabowo perintah jokowi tak produktif lebih banyak blunder tak dapat simpati dukung,0.0,13
211435,211435,user aku punya temen yg kaya gitu lesbi alas kok sadar kalau jalan yg pilih ga bener gakan bener utk masa depan jadi kata mainxcxb masa skrg aja gt aku yakin dia masih sembuh,0.0,13
211436,211436,user user mah sdh neneknenek sy heran sama cebong biasay bohong terus,1.0,13
211437,211437,baju nikah pamer pavilion kl baju melambang waris tradisi budaya saya kasih,0.0,13
211438,211438,user bukan lucu tapi udah sarap bawa pulang gratis garansi mbar user,1.0,13
211439,211439,user user amuk massa tidak benar hukum maupun manusia soal budaya akar masyarakat sumber kecewa turuntemurun masyarakat tega hukum,0.0,13
211440,211440,user kalo gw tau gak nanya bolot,1.0,13
211441,211441,user user user buru hapus pollower elo cebong keburu orang lihatbejad eloxfxfxxxfxfxxxfxfxxxfxfxx,1.0,13
211442,211442,simak beritaberita ekonomi bisnis uang perban aktual sini,0.0,13
211443,211443,user bingung beda mana hasil bisik jin iblis malaikat bahkan hasil pikir orang yg pernah singgah nhanya tuhan paham nnxfxfxxcxfxfxxcxfxfxxcxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxx,0.0,13
211444,211444,user siap abdi utk penting aseng,0.0,13
211445,211445,presiden ajak ulama turut sejuk suasana jelang pilkada serentak,0.0,13
211446,211446,agama tak jadi satu bangsa agama mbangun manusia yg sadar bangsa tak mungkin dgn nyembah allah swt,0.0,13
211447,211447,user user user jadi mhs bukan atur sifat komunis kok bagaimana didik rata aja,0.0,13
211448,211448,sampe lupa besok pagi sidang dadar ahaha anjir anjir mampus,1.0,13
211449,211449,user user user bani kampret samar xfxfxxnnlemparin minyak babi,1.0,13
211450,211450,jokowi kuasa jawa barat,0.0,13
211451,211451,user betul iman katolik junjung nilai luhur budaya bangsa indonesia,0.0,13
211452,211452,jadi ante aseng dah ngemeng soal import bawang putihnnoh tidak kan sama junjugannya,0.0,13
211453,211453,user diemlu bangke,1.0,13
211454,211454,user user bilangin aja sama si kunyuk user ga usah terlalu bynk omong suruh cari kerja yg bener jgn jd calo politik yg ngejadiin agama buat tameng nte liat karma,1.0,13
211455,211455,user bangkit ekonomi umat fiksi realita fakta tumbuh ekonomi nusa tenggara barat ntb minus amanah amp wenang sbg gubernur manfaat revolusi daerah gantung eksploitasi sda,0.0,13
211456,211456,ntapi jgn risau server yg pki ssd heavy usage ada around more than a year before ssd tu worn out jangka masa lahnnso kalau laptop biasa aku jangka lebih dua tahun korang pakai tu kalau takde pape tindak bo,0.0,13
211457,211457,cc user mau periode rakyat sndri d phk trs import juta tka chinamending lu prgi jauh dri nkri krn negri ga butuh khianat yg korban rakyat penting golong sndrinprabowopresident url,0.0,13
211458,211458,user sipit nanjir bilang sombong mulu gue,1.0,13
211459,211459,user user memang cara kerja komunis zaman pak harto seperti itu purapura jadi teman saat perlu serang makanya selalu waspada jangan mudah percaya,0.0,13
211460,211460,user pak user tolak negara islam indonesia berani bubar kua adil agama,0.0,13
211461,211461,betul bang hancur merka bang musnah china babi bumi pertiwi indonesia kedok reklamasi ahok,1.0,13
211462,211462,rt user sblmnya user ngetwit soal sim gmn cara bikinnyannblkgn gw liat bnyk gambar seliwerannnada yg simnya xexxa,0.0,13
211463,211463,kalian datang obrakabrik pastiin udah beranta trus perginnkan bajing,1.0,13
211464,211464,user user pake dana bank asing bank bumn arti dana dpt ngutang jg sblmnya pmrnth sdh punya saham fi plus rio tinto arti cuma nambah doankdivestasi akal,0.0,13
211465,211465,user manusia otak kotor lbh kotor dr kotor onta,1.0,13
211466,211466,user user indonesia kan paling anti kalo ungkit pki tu kan masa begitu jga cari presiden janga kait buruk masa masa lalu hanyaitusajasimpel nindonesiabangkit,0.0,13
211467,211467,user user tunggu aksi bela kafir hari tanu,1.0,13
211468,211468,hulk marah user user user user user user user user user user user gantipresiden,0.0,13
211469,211469,user kan hebat ahok maaf bini slm thn bukan spt yg ono kabur krn tau talu ngaku ulama kok laku bejad,1.0,13
211470,211470,pojoksatu polisi selidik kasus presiden pks punya mungkin tak unsur pidana,0.0,13
211471,211471,sebut rezim anti islam semangat banget daftar cpns maumaunya jadi abdi negara anti islam,0.0,13
211472,211472,user user nuser nuser ntulisanya sll sudut perintah di kan issue tka cina sdh ga tulis lg semenjak bukti user kunjung polewalikalo blom waaah tiap hari aja yg tulis,0.0,13
211473,211473,beritaislam rizal ramli pasca gubernur baru dki jakarta lebih sejuk tenang,0.0,13
211474,211474,user maklum paham kok siapa yg dekat dgn zionis pernah gabung dgn komunis,0.0,13
211475,211475,user user user trus islam ga punya kitab suci kok logika lu jatuh palung jawa gitu model tau arti kata fiksi kbbi,0.0,13
211476,211476,user user user user biar daerah bandung kembang pesat jatinangor sumedang juga sekitar cengkareng kembang daan mogot serpong kamal otomatis infrastruktur yg terus bangun jar,0.0,13
211477,211477,user najis sok banget jutek iyuuuh gua mau nyanyk aja,1.0,13
211478,211478,presiden jokowi tinjau bijb majalengka jakarta sumatera headline presiden joko widodo selasa tolak tuju kabupaten majalengka jawa barat tinjau bandara internasional jawa,0.0,13
211479,211479,budaya lepas kodok ikan burung awal tahun budaya china kuno pak user ini benar siapa jujur rakyat indonesia gantipresiden,0.0,13
211480,211480,gubraaaaak malu liat untung semalem debat ga kaya mata najwa coba kalo format sama ringsek dah pasang asu,1.0,13
211481,211481,user ayo mana memek kmu sini,1.0,13
211482,211482,user gak kak emak mah gak demen ama sipit wkwk,0.0,13
211483,211483,harap rizieq shihab pulang hadap kasus hukum ibarat buat orangorangan sawah lalu taruh laut siasia cundang brengsek harus jemput paksa polisi memang takut ikut,1.0,13
211484,211484,wong edan yo isongerti id card barang leh ngasi saut hahaha,1.0,13
211485,211485,user got it kalo memang minta yang sangkut ga masalahnnterus jadi kepo sama temen tuna netra tuna wicara tuna grahita tuna daksa apa etis sebut buta bisu belakang cacat,0.0,13
211486,211486,user titit lah anies ni jangan jadi wapres prabowo anjenk,1.0,13
211487,211487,user bohong rakyat harga mahal yg bayar user saat siap diri hadap seluruh kasus korupsi solo hingga dki sangat tak layak jadi presiden ri gantipresiden,0.0,13
211488,211488,user ayo ngaku agama mu apa kristen protestan athies budha hindu ngaku dong malu ama agama lo sendiri,0.0,13
211489,211489,user bukti sekian mr presiden bukan antek aseng amp asing xfxfxxfxfxfxxf,0.0,13
211490,211490,user cocot comberan tai,1.0,13
211491,211491,user keren mas user selain survei bo rangkap kordinator cebong yah xfxfxxxfxfxxntl nya bnyk dukung dr bani cebong nmantrraaaf xfxfxxaxfxfxxa,1.0,13
211492,211492,balik semangat uupa orientasi politik agraria rejim orde baru untuk dukung investasiinvestasi skala besar keadilandistribusitanah,0.0,13
211493,211493,user paham komunis mata liberal radikal begitu balik trus knp masjid yg sasar,0.0,13
211494,211494,bajar timor lestekarena pribumi bukan milik daulat timor leste etnis cina khianat perompak ahok,1.0,13
211495,211495,henry pernah tampil konser amal masyarakat cina,0.0,13
211496,211496,rasa baru kali aja yahudi kan org tup hari ni yahudi kan tuan rumah xfxfxxxfxfxx betul ta nk aja da bukan lepas ni,0.0,13
211497,211497,ni memek tyap hri snge mulu,1.0,13
211498,211498,gubernur jatim target jembatan widang selesai h lebaran,0.0,13
211499,211499,user cocotwkwk,1.0,13
211500,211500,user iya emg kaya gitu sihkadang umur segitu udah ngerokok orang tua b aja terus kalau ngomong kaya gitu kaya ngomong biasa aja gua kan sering ngomong anjing kntl gitu sini tp kalau lg marah gitu,1.0,13
211501,211501,user i penat lah edit tetiba cacat weh jajahaahha,1.0,13
211502,211502,user user bodat komunis tolol,1.0,13
211503,211503,ngentod bosque,1.0,13
211504,211504,idiom cebong kampret sengaja embus oknum kafir pecah belah umat islam indonesia,1.0,13
211505,211505,nenek ia panggil emak cerita bagaimana pemuda etnis tionghoa medan bunuh depan bioskop preman peristiwa persis kayak film joshua oppenheimer rachel hubung pindah emak keluarga jakarta ingat,0.0,13
211506,211506,user user user tuju islam nusantara indonesia bbrp agama skalian aja buat kristen protestan nusantarakatolik nusantarabudha nusantarahindu nusantara agama ada nusantara biar seragam nkri gt lohkrna,0.0,13
211507,211507,sebut kampret terlalu kejam arti simbolis dalam hal benderang tidur siang kepala balik bawah malah melek cari mangsa gelap malam,0.0,13
211508,211508,antek kaki tangan komunis yg tak punya hati perut url,0.0,13
211509,211509,rambut bagus gak kyk sapu iduk mata sipit masih gk ilang kaki banyak coreng panjang idam bang sungjin mah awas aja lo bakal ngehamilin njin ndowoon aku harap aku ngajak mbak curhat maen berbie,0.0,13
211510,211510,user picek mata lu,1.0,13
211511,211511,maju terus pak user,0.0,13
211512,211512,cinta benar buta cinta sesuatu murni luhur perlu buta bila cinta kuasa diri suatu timbang,0.0,13
211513,211513,user user bisa calon kankarena rejim doyan nabrak atur hukum,0.0,13
211514,211514,cinta indonesia kitatetapjokowi kitajokowi tetapjokowi mnang,0.0,13
211515,211515,user user era udah beda boss ingat ormas garda depan tumpas pki nu bos xfxfxxdxfxfxxf,0.0,13
211516,211516,agus jgn provokasi rakyat jgn rasa paling dekat dgn tuhan hingga yg anda anggap sbg setan partai amin baik periksa jiwa,1.0,13
211517,211517,user gua ge marah cuma auto blacklist hidup guennsampah apa guna kalo ga daur ulang,0.0,13
211518,211518,yg jelas otak ahokdjarot sangat tumpul sangat loyo stress jebol copot ganti,1.0,13
211519,211519,user sumpaaah kaya kalo abis iaa lanjut olim sama pagelaran budaya gak siii wkwkw,0.0,13
211520,211520,user hmmmm som cium bau bau bangkai,0.0,13
211521,211521,user yg birit birit tunggang langgang lintang pukang dengar suara adzan iblis lanatilloh alaih,0.0,13
211522,211522,dulu pas baru jadi nxfxfxxa eh tau gak gue gak pernah dapetin cwek nyaman loe gue janji bakal gak ninggalin loe nxfxfxxa masa bodoterus hati gue ngomong gak pernah nyaman gue loe pernah pcran brtahundan loe ninggalin doi nzzzeeezzzzssstttnxfxfxxa,0.0,13
211523,211523,uname absurd bahkan first impression gak bikin enak imaginenya gak ganteng typing pas coba eue dm enak banget harap dm nyata enggak sama sekali,0.0,13
211524,211524,user trus solusi jangka pendek cegah aksi bom bunuh diri apa prof kalau gak pake undang,0.0,13
211525,211525,sesuai janji woi lu balik jd kibum anjer kunyuk dah back eak user user xfxfxxaxfxfxxaxfxfxxa,1.0,13
211526,211526,allah swt dungu biadab ajar muhammad cocok penis dgn istri ayat di quran,1.0,13
211527,211527,user user user user user user user user user siapa u yg mentil ntu sm goblok tolol bin bahlul onta kampretxfxfxx,1.0,13
211528,211528,user user ahh kayak ga peduli deh meski pake jaket fekaes skalipun mo pake jaket pki jugak tetep lanjut aja buka kan huehue,0.0,13
211529,211529,user user user wajah anak lo kliatan bgt penuh dendam benci anak anak lo makan hasil uang haram bapak kayak lo banci rumpi lo ngatain gue makan tai nah lo istri anak anak ortu lo makan bangke uang haram,1.0,13
211530,211530,rentet kasus kriminal kait perban mulai skimming hingga bobol kartu kredit buat nasabah waswas aman data,0.0,13
211531,211531,user makin cepat putar waktu makin baik cepat ganti rezim,0.0,13
211532,211532,kalo ga rasa selingkuh harus risihnsepandai kau simpan bangkai akhir cium juganwaktulah yg bukti,0.0,13
211533,211533,user sehat omklo ga sehat minum kencing onta dulu,1.0,13
211534,211534,x yg maksud rg bukan al quran y yakin emang al quran bukan kitab suci x yakin ga maksud gitu y ahok ga maksud nista agama lho x woy ga lah bohong dasar kapir,1.0,13
211535,211535,user gaya bgt lo kampang mau gue tendang gak,1.0,13
211536,211536,user finis selalu anggap sbg wanita yg gak mau ikut syariat agama dgn pikir bebas gak mau terima kodrat turut laki cewek murah yg suka umbar aurat hijab tp gak niat sok juang wanita pad,0.0,13
211537,211537,user user user user user user user user user user user user user user bubar bangsad,1.0,13
211538,211538,masalah indonesia bukan jakarta,0.0,13
211539,211539,user yo yo kontol d,1.0,13
211540,211540,user user mampus lo user,1.0,13
211541,211541,ketua kpu nilai debat pilgub jatim langsung tarik,0.0,13
211542,211542,user user user malu ma namapeci tu dsr pecun,1.0,13
211543,211543,user user user periode import beras garam jagung dlln periode anggur tka serbu indonesian periode ulama habib kasar dizholiminkepada tuangurucabul jangan pakai otak kan ha,1.0,13
211544,211544,langsung nikah kepala teknologi alam budaya sekira lahir turun buat siapa nganga,0.0,13
211545,211545,anies bincang shalat jumat sama erdogan warganet gubernur rasa presiden,0.0,13
211546,211546,betapa biadab teroris budha myanmar url,1.0,13
211547,211547,user sukun bangsad,1.0,13
211548,211548,ustadz ulama bicara politik dibully minta henti anggota parlemen kritik maki bilang group sakit hati tokoh nasional kritik bunuh karakter jabat aktif rajin kritik pecat terus jilat yg bicara politik menyanju,1.0,13
211549,211549,user nabi aja dikejarkejar nista orang kafir dulu ampe sekarang terus suruh sanjung orang jelas musuh agama akal sehat mana akal sehat,0.0,13
211550,211550,rt user user mah salah anggota hti yg sakit hati krn ormas nya bubar amp ga maju,0.0,13
211551,211551,user kena beking sangat tarik itu benar ibu user ada solusi berantas npercuma sya nelayan asing tenggelam nelayan kecil kalah singkir usaha,0.0,13
211552,211552,user siapa pura pura lupa taplaksaya kan org baru,0.0,13
211553,211553,user user user user user user user user ehhkita positif dulu gaes mau tekan kaum siasiabela agama yg kitab suci fiksi jugakalau fiksi isi suatu norma kehid,0.0,13
211554,211554,heran sama cowo normal suka ngelonte apa enak si cuma buang pejuh doang kan enak lonte genjot bayar idih goblok sekal main sma gay maniax hyper jamin puas lahir batin lebih puas lonte lonte parasit omonga,1.0,13
211555,211555,user user kl mau tiru nabi lajur utama buat onta lajur kiri buat mobil motor,0.0,13
211556,211556,user user alhamdulillah akhir lo nyadar klw cebong pinter lucubeda banget sama kamfret yg goblog beringasnwekawekawekaxfxfxxxfxfxx,1.0,13
211557,211557,user user mana gua hina agama hahah otak model cebong kapir emang ngeles mulu nyata lu hina islam sok mau ngatain agama orang aja bawa data padahal otak gak nyampe awal goblok lo cebong kapir banyak makan taik ah,1.0,13
211558,211558,user tahu prambanan candi hindu kelompok candi dieng candi ungar gedong songo borobudur candi budha kelompok sewu kalas mendut,0.0,13
211559,211559,masy dusun desa pulhu deklarasi anti hoax amp pilkada damai,0.0,13
211560,211560,user xexcxbxexxxexxaxexxa silah laku nnxexxaxexxasetelah silah baru menghampaskan bokong tepat sofa hadap sang wiraxexx posisi diri senyama,0.0,13
211561,211561,rt user babang dgn kontol tebel jembut rimbun coli bikin ngiler xfxfxxb user user user userxexxa,1.0,13
211562,211562,user user user iya pinter makanya males sih ladenin orang bodoh kaya situ hahaha lah itu tau itu sendiri hahahaha fans juve biasa gak ngerti jadi tim sama fans sama sama apaaaaa,1.0,13
211563,211563,user pusing w uda x lihat in anak orang eek xfxfxxxfxfxxxfxfxx,0.0,13
211564,211564,rt user pribumi tolak etnis cina jadi pimpin indonesia jgn adu dgn pancasila bhineka,0.0,13
211565,211565,url ahok tng mrka trus waswas hdpnya user user user user user user user,0.0,13
211566,211566,user user user user nope banci lebih berani lawan norma sosayeti jadi diri sendiri so the lowest human being si manusia kacrut,1.0,13
211567,211567,bapak prabowo hormat harus tampil orang cemburu kalah,0.0,13
211568,211568,kamu benarbenar diktaktor otoriter pak presiden user,0.0,13
211569,211569,coba usir cina rakyat nkri ada yg gembel nkri kaya aseng asing trilyunan kaya krn uras nkri jadi stop tolol,1.0,13
211570,211570,user user untung bantai warga ahmadiyah ngak jokowi yg salah,0.0,13
211571,211571,user user alhamdulillahkami semua lbh cerdas n lbh erti lg dgn isu pki yg uda nga laku n mlai d hembus lg syahwat politik love u islam n love u nusantara,0.0,13
211572,211572,mereka yahudi nasrani kata sekalikali akan masuk surga orangorang,0.0,13
211573,211573,lengser jokowi sekarang,0.0,13
211574,211574,semangkin semarak gantipresiden presidenbaru,0.0,13
211575,211575,user nti tau dong syp yg anak berontak jaman dulu tau dong yg neken kontrak dgn pt freeport jaman dulu tau dong syp yg turun tionghoa tau dong yg masuk islam karna jadi mantu presiden jaman dulu,0.0,13
211576,211576,sa tanya psl kerja kau tanya lg dari kerja aduh sa umban kau babi,1.0,13
211577,211577,user ikut kaji calculus balik jadi xexxsuluclacxexx yg maksud xexxhidup yahudixexx bahasa israel kuno,0.0,13
211578,211578,user ganti cocot luh ma eek kuda,1.0,13
211579,211579,user user user tipe sama bain nkata andal cebong muas syahwat xfxfxxxfxfxxxfxfxx,0.0,13
211580,211580,user user user user user user user minta sama user buat blejetin ni pilot sontoloyo buat user tlg minta klarifikasi,1.0,13
211581,211581,bila bijak user pilih opsi mundur bila ambisi kuasa jokowi pilih opsi tahan,0.0,13
211582,211582,user sekolah yg bener jangan minta free class mulu nik tar bego kayak gwxfxfxx,1.0,13
211583,211583,user user user user user sy harap pd pandji yg sj bkn politikus yg haus kuasa u anies sandi no,0.0,13
211584,211584,user user lu tanya bank dunianotak onta sih lundongok malas bego tolol itu onta,1.0,13
211585,211585,user user user user kecebong banyak bacot utang numpuk bolang bagus infrastruktur cuma bilang selesai smua bandara di aku cebong lu banget,1.0,13
211586,211586,user semalem nonton kafir mbah user keren jadi wali xfxfxxb,0.0,13
211587,211587,bismillah insyaallah besok rabu april wib sidik polda jawa timur periksa minta terang saksi nama sdr saikho asali sh kait lapor polisi di buat duga noda agama lapor sdri,0.0,13
211588,211588,ilcprabowomenyerang ilc sukses undang orang gila ahok kalah ampe lupa potong kuping gila gila gila gila gila beneran xfxfxx,1.0,13
211589,211589,beda sedikit banding lama era jokowi era china as tak libat langsung singkir islam era dominan laku rezim orbacsiselit tionghoa katolik radikal partisipasi komunitas tionghoa sempa,0.0,13
211590,211590,lagi kalau kasih pr segara kerja jangan molor tahuntuh korban banyak tukang ceramah yg radikal makin bergentayangananggota dpr baca buku the power of nowbukan nongton power of love yg laku,0.0,13
211591,211591,gantipresiden scra konstitusional hak rakyat woiii planga plongo laku otoriter,1.0,13
211592,211592,user g dukung aye diem kagum duet jokowi puan jd capresampcawapres loh suer gantipresiden,0.0,13
211593,211593,user user elu sompret kn unem lu,1.0,13
211594,211594,user hari,0.0,13
211595,211595,user user user rakyat kaum bani cebong,1.0,13
211596,211596,user mba mbak kunti,0.0,13
211597,211597,perlu sadar krisis moneter benar krisis ekonomi,0.0,13
211598,211598,user user fokus kpd rambu jalan seperti sdh jajah sama cina rambu jalan pakai bahasa cina,0.0,13
211599,211599,azan tv tak layak tonton seru nyembah allah swt dungu biadab smua acara islam tak layak tonton tipu,1.0,13
211600,211600,xexxcya allah ampun dosa hilang panas hati lepas aku syaitan terkutukxexxd,0.0,13
211601,211601,februari masjid istiqlal resmi presiden soeharto rancang masjid besar asia tenggara karya arsitek friedrich silaban orang kristiani alami gulat batin rancang tempat ibadah umat islam,0.0,13
211602,211602,user vclip penuh bokong xfxfxxxfxfxxxfxfxxxfxfxx,1.0,13
211603,211603,tolak lupa usung abraham samad pdip via kader nama trimedya panjaitan kenapa kpk mirip tim sukses jokowi,0.0,13
211604,211604,user mulai deh bolot nya,1.0,13
211605,211605,user user gitu gimana nih ndermata gw jg sipit nih nderxfxfxxxfxfxxxfxfxx,0.0,13
211606,211606,ustadz subki albughury s sosi dukung pilkada damai kab sinjai hoax ujar benci isu sarakalau user user user,0.0,13
211607,211607,pru presiden pas datuk seri abdul had awang akan tahan kerusi dewan undang negeri dun rhu rendang balik akan tanding kerusi parlimen setiausaha agung pas datuk takiyuddin hassan,0.0,13
211608,211608,user as reinnn anak choir kelasn seko gak bawa polpenn rada dongon suka bantuin orang kelas,1.0,13
211609,211609,user beli album adalah buah saksi bisu hidup ku,0.0,13
211610,211610,user user betul beban hidup tingkat rasa bani sumbu pendek yg biasa treak kopar kapir mrk kurang job demo krn udh ga laku,1.0,13
211611,211611,kerja kelompok ngentot url bokep ngentot memek bugil bispak,1.0,13
211612,211612,user sama hal di irlandia konflikgt protestan dublin city gtlt katholik belfast city musuh bebuyutan hingga ini yg memang ademintinya bkn yg negara islam sajandimanapun ada chaos,0.0,13
211613,211613,gue emang bego sayang sama orang jelasjelas ga sayang ga pernah mikirin asa gue sedikit,1.0,13
211614,211614,hari menteri user kantor seperti biasa awal protokoler beliau guna motor tular presiden user yg sedang demam film dil siap momotoran rusuk tinjau proyek padat karya tunai desa,0.0,13
211615,211615,koq rakyat gak lengser jkw,0.0,13
211616,211616,user user ulama sifat spt gus musandaikan ulama sekarang sifatnys spt gusmusnegara rakyat akan tenangtausyiah kata sangat adab dingin suasana adu domba sama muslim dgn prin,0.0,13
211617,211617,kadangkadang jadi munafik perlu lho yaa,0.0,13
211618,211618,ujar benci lalu perangkat digital jadi sejak zaman sby kl sby cukup klarifikasi info sesat kl skrg main tangkap,0.0,13
211619,211619,buka twitter demi informasi dengerdenger benda curiga duga bom temu barel ui stay save kang warteg enak kang cilung anak kost amp warga barel,0.0,13
211620,211620,gaji pulahan sampe ratus juta bulannnasset ada buka nambah malah kejualnnngutang buat proyek kerja malah tkannbegitu banyak hasil bumi malah pilih importnngaraxexxd badut yg akrobat muluxexxnhasilnya,1.0,13
211621,211621,user dosa fitnah umpama bunuh tak tau user dar tidak cina bkxcxb islam fitnah tu lantak ani yg konon islam niapa cerita user user,0.0,13
211622,211622,muncul hukumhukum tidak cermin penting umum uu md tentu cedera supremasi hukum harap tambah kasus orang hilang belum tuntas hingga tahun,0.0,13
211623,211623,biaya pilkada langsung mahal zulkifli lalu dprd oke,0.0,13
211624,211624,presiden jokowi rampung proyek strategis nasional psn periode nila rp triliun dukung pak jokowi periode sdh bukti lanjut bangun sambung user tetapjokowi jokowipe,0.0,13
211625,211625,user user user jilat pantat aseng,1.0,13
211626,211626,user user user jangan sampe xexxd cukup sekali ngeliat kunti layang xexxd,0.0,13
